Overall	Text
1	its not really my style but thats a really well done wallpaper thanks for making it keep up the good work
1	now that summer is here you can come and hang out with aunt beth more often
1	that sounds fantastic you re amazing we need to watch some muse gigs too shall we do it saturday night
1	rob your my fav kardashian please say hi to me
-1	is kinda annoyed when people do not reply to me on facebook chat
1	that s the birthday boy s ipod touch and dsi set up and sorted just to think i would have been happy with a ball boots at that age
1	i m and good and glad you are too do not you think we should get the new twitter oprah to share in twitter causes
-1	terrible news air france flight from brazil with 228 people has been lost at sea i took that flight 3 years ago
1	tonight bron bron could go home im of course praying for the miricle cavs please step up and help lebron play
1	watchin the cavs game with friends
-1	i want a strawberry milkshake from mcdonalds shame i can not get there
1	waiting for game 2 to start go lakers
-1	do not feel well and certain things are giving me a headache
-1	herpes be gone bet quote of the night quot unlike love herpes is forever quot on queue viruses and cancer this is normal saturday study
1	it s times like this i wish i could put new songs onto my ipod it s britney spears and lady gaga less
1	had a great ending to a great day being brave pays off thank you jesus seriously now off to watch the hills and then bed
-1	i think i officially killed my ipod
1	even though i should be in bed im watching videos on youtube i love watching the final dance in step up 2
1	you give me joy and you have for years you are such an amazing man and we are all lucky to know you
-1	skateboarder snowboarder breakdancer surfer nasa person then ill be famous
-1	think i figured out my xbox live auto sign in problem but live is down so i can not test it do not really want to broadcast my ssid tho
1	nice to meet you too buddy
1	i loved taming the fire i emailed sydney croft with all the reasons why
-1	aw man i ve actual made myself sick by being hooked on nasal spray my nose and throat are fucked
1	that s why you should go for holiday as soon whithout iphone amp notebook
1	i am still 98 yrs old on facebook how how how
1	what a coincidence i was just stalking your twitter feed and the gsoc news i m doing great thanks how about you
1	haha very funny so what or who encouraged you to create a twitter
1	so cuuute hey i miss you na its not the same not seeing you girls everyday
1	road trip with the boy so far we have discovered an obama cafe haha
-1	no well i hope not he could ha has not been at school fer a wile but does not believe he had cancer
1	amen to that i hate the lakers so i really hope orlando takes it cuz the cavs lost it
-1	very sad after cavs loss
1	hoping that just a single squarespace might get me another iphone i need a 3g to test against tired of sacrificing my personal phone
1	follow you know you all want to
1	just does not feel right withou my morning starbucks
-1	why seeing sad for you obama friend and one whose the flames of liberalism power your objectives
1	cavs are done my free time just increased
1	oh just got all my macheist 3 0 apps sweet did not get the espresso serial no though although they said they sent it oh well
-1	i need to go to the bank tomorrow before i go broke
-1	i was going to go to the twilight talk in sydney cause you   were there im not allowed stupid pare nots your the best actor
1	beyonce s new single during which she says quot halo quot repeatedly makes me miss my xbox that much more
-1	how can you dislike obama he likes mustard and hamburgers and basketball
-1	my heart is broken every morning dropping foo at pre school now i understand when moms say quot he has my heart broken quot
-1	bedtime sneak attack headaches suck
-1	is sad that taylor swift s personality is a fake she was my rolemodel
1	at sydneys going away party its sad to see a very good friend move
1	am i living in seattle with all this rain soggyboggyfoggy
1	taking care of my lil boy who is sick with a fever
1	man work is hard
-1	home have a headache
1	wants an xbox 360
1	i will wait for you at fanclub chat even tough you re not my favorite
1	sigh goodbye cavs magic please beat kobe
1	this ipod shuffle is not very shuffley
1	i miss him can not wait to celebrate the tar heel win this weekend though
-1	i feel better after eating but i still do not feel great i have an awful headache
1	demographics for my youtube channel 96 male 4 female and i still have not gotten any hot dates out of it
-1	im sooo sad right now i need a hug
-1	poor cavs i guess theres not gonna be a 23 vs 24
-1	farah fawcett quot golden haired sex symbol of the late 1970s quot has died from cancer aged 62 very sad
-1	twitter sucks i m only on here to follow ellen oprah and shane so i do not follow me because i m never on here
1	how about no score girl lebron let us down
1	gah headache gah also wayyy to many meetings
1	adawiyah is having fever hope the other 2 are not
-1	says gugugud evening inis nwawala charger ko ng psp urgh
1	my throat is raw
1	had to curtail my scooter ride due to rain this place is geting like seattle
1	i miss watching rocko s modern life
1	us govt secrets obama s non transparency eff drop charges national security excuse
-1	ha the sun is shinin shit got to do the garden l oswestry england united kingdom
-1	damn bought 2 xbox live games now can not download either of them live fail
-1	oh darn the 1st game i downloaded for the psp did not i had to download again
-1	being bored at homee
-1	just went through the microsoft company store online to pre checkout what stuff they have no xbox 360 premiums elite too costly
-1	had a blast at the getty villa but hates that she s had a sore throat all day it s just getting worse too
1	am i seriously about to go to mcdonalds no other option at this hour
1	want to apologize to facebook friends who do not want tiller coverage can not seem to break the twitsync function sorry
1	fell asleep really did not mean too christina
1	meep yeah hope she can tolerate the operation so big it should not be easy
-1	the cavs lost i am devastated farmgirl 3
1	aunties house aww they all went home to vegas
-1	as far as i ve read some idiot let explode a homemade bomb in the crowd in sao paulo brazil gay minded forget it
1	same imac came out 320 more in indonesia than the states
-1	google contacts on pre problem is that it imports all contacts while the iphone just imports 1 folder my contacts have to clean em up
1	seattle weather i just do not get you
-1	the new psp looks horrrrriiiiid
-1	has a headache
-1	wow cancer does kill alot of people
-1	its 6am and i have been up since 9am yesterday this is a serious problem starbucks here i come
1	only 3 weeks left in london
-1	bored i can not even go on youtube
-1	dead yu gettin on wen im leavin
-1	poor king jame next up my lakers against the magic
1	i wish i lived in sydney or melbourne
-1	damn cleveland lose can not believe it lebron got absoluty shut down
-1	aww you fell off your bed i sorry my mom has oprah on eye roll
1	short stack are on tour playing sydney melb and adelaide no perth
-1	should really stop bricking his iphone os 3 jailbreak seems to need restored regularly if cydia crashes during an update annoying
1	thanks fanny for your updates haha i should be in bed asleep but have been distracted by facebook twitter yet again
-1	not feeling well and back hurts
-1	rip farrah fawcett oh my god i did not even know she had cancer that is very sad news she was a beautiful woman and actress
-1	is at home watching criminal minds and then las vegas and then forced myself to sleep
-1	sitting in starbucks wishing i had internet stupid fredonia
-1	imma check it out when i get home my school blocked youtube
1	i do not like goodnights
1	is sat outside mcdonalds waiting for dale s mum its too early
-1	no sadly i do not have an iphone
1	places i want to go include texas new york new jersey seattle and la can not they just give me the life i d love
-1	i do not want him to ever punch me
-1	teary eyed hoping my cousin will find the strength to stay alive from cancer
1	good morning peoples i missed mcdonalds breakfast
-1	he got sick all over after a warm bath and tending to his fever i had to take a warm bath after cleaning up
-1	so sorry to hear about your dog
-1	i have a headache
-1	ugh las vegas airport is at a quot ground stop quot which means i m stuck in the plane on the tarmac again at lax
-1	xbox live is down no netflix damn you ms
1	gpsphone is no longer free by the update it asks for a donation if you do not donate you can not update the gba emulator
-1	mad because i have to watch obama give his speech on why gm is now obama motors while i should be watching the showcase on price is right
-1	this is now two in the row burnt starbucks coffeee burntcoffee
-1	hiia people im new on this please be nice im going though a ruff time with my nan whos dieing of cancer xxx
1	they did not play vegas at the sydney show last night either
-1	for the first time since i got my iphone tonight and tomorrow morn i think ill avoid twitter just in case i see something i do not want to
1	im soooooooooooooo booooooooooooooooooorrrrrrrrrrrrred an i have not even been finished exams for a day damn you xbox live damn you   to hell
-1	aww sorry you are feelin sick still hun i wrote ya a comment on facebook a few hrs ago didya get it i gotta be  at gym by 9am
-1	poor joshy is sick those damn tejanos
-1	is leaving seattle tomorrow morning and he s not going to lie he s quite sad
-1	weather in north london is struggling to make its mind up to rain or not to rain i think the former might happen
1	cavs lost but we will come back
-1	please pray for my friend s dog mikey he may has cancer
-1	nasa launch scrubbed again due to hydrogen leak at the same place
1	i know i heard it this afternoon and wondered the same thing moscow is so behind the times
-1	i think i have a little headache maybe becuz i have to study history o
1	feeling the need for some tea from starbucks but is not here to join my coffee trip
1	bummer i wanted to meet you   in seattle
1	meee too bad i live in sydney make down under your next trip
1	sorrry i m doing like 29823782 different things kevin jonas girlfriend
1	i think to much on the past i can not change it i deserved so much more then wat i got but why am i still thinking about him gah
-1	argh crap just remembered we go visitors over tonight wanted to veg out and play xbox
-1	i am very disappointed at president obama for not wanting to help iran this may be the only chance for iran to have freedom
1	awwwwwww poor lebron can not win the division series o well time for the lakers to beat the magic i hope
-1	being a fatty
-1	i m crying so much i can not watch the mcfly videos in brazil they re so perfect i wanted to go back in time love ya i want them
1	you did not do the trip to chicago for symp09 robbed make up for it with a trip to sydney instead
-1	they killed off a character on one of my favorite shows and now i m upset
1	they re only shipping that shield to north america
1	my pare nots were supposed to be at vegas this weekend but did not go have enough fun for the both of us happy haha
1	contacting iphone activation server and thats as far as i go
-1	the iphone 3gs does not successfully repel fingerprints or smudges i should have gotten a guard
-1	oh my god my headache killing me
1	i feel like i ve not tweeted for so long when in reality its been a day i can not find my ipod
1	hey i m leavin in the morning
-1	wait should i eat or be skinny for vegas i m hungry
-1	please does anyone have youtube links to the mtv backstage stuff the flash upgrade nearly killed my computer help
-1	my mom might have breast cancer will not find out anything for like a week i m so worried
-1	my little pinky finger hurts so much
1	starbucks windward mall lovin the ac home is too hot to work
-1	not really england and sweden and perhaps more have it too but ours punishment is extremely harsh
1	put vacation photos online a few yrs ago pc crashed and now i forget the name of the site
1	not wanting to leave vegas
1	laugh my ass off idc bout the cavs my team lost yesterday
1	friday dash to the airport in peak hour sydney traffic rain pint
1	selena made me want to go to starbucks
-1	my brothers in law tom and spent an hour looking for breakfast in the ghetto we failed and found an aweful mcdonalds
-1	am so tired i have a poorly twin with a fever and diahorrea
1	i m feeling very nasaly today
1	no free comp laugh out loud
1	did you know obama id signing a new bill to give the fda cntrol of the tabacco industry no more flavored dutches
1	i m always in school everytime tom tweets please tweet in the afternoon in england time
1	never did my math hw or studied for anything else oops now i have to put all my songs on my ipod cause they got deleted then bed
1	i miss my psp
-1	god i get feckin nose spray for my hayfever now my eyes are icthy as fuck why does summer do this to me
1	iphone will not update yet can not seem to get to the activation server and the more info button shows a 404 great
-1	my only complaint about facebook is they ve changed it so much it s confusing
-1	mcdonalds quiznos and starbucks i feel fat
-1	hey you remember that time we used to be friends ugh vomit sick i need sleep
-1	my english professor would be ashamed
-1	man intervention is soo sad
1	nice i wish i had not updated my psp s firmware
1	going home to sydney tomorrow i hope i will not get too bored at home also i have a strange feeling i will miss people in canberra a lot
1	some1 hacked my account on aim now i have to make a new one
-1	sadly is going to bed
-1	having an upstairs downstairs fight over the sky with my step dad i want oprah and he want s have i got news for you he won
1	feeling quite sorry for england cricket team at the moment they did not have a great game yesterday
1	i was out most of the day so did not get much done
1	my hard drive left seattle at 9 15 where oh where is my hard drive now come here hard drive
1	my suitcase has been with me to england greece italy france china philippines and more this may be its last trip
-1	laugh my ass off i do not wanna be the official child molester of twitter though obama already stole that title from me uneasy fuckin jagerbombs
-1	monkeys i just found out you my twin and you wont even write back i m heartbroken
-1	the new psp looks crap such a disappointment after the conceot pics that were floating around
-1	aw hun you re gonna make me cry you will get to england course you will amp you are doing well at college are not you xxx
1	my soarthroats and coughs have been joined by fellow fever and flue it s like a gathering of illnesses did i get struck by the h1n1
-1	i can not sleep and i think im getting a fever
-1	i feel like shit this is not the way i want to spend my birthday s eve
1	wow worst headache in months someone make it stop
1	definitely no vacation for me
1	thanks i m just being picky cause i do not want to have a 6am flight leaving vegas coming back
-1	fuck oprah is sad today
1	wants to go back to texas they do not have hot and spicy chicken sandwiches or styrofoam cups at mcdonalds here
-1	remember that badass lady who treated herself for breast cancer at the south pole she passed away
1	i wish i was going to a taylor swift concert this summer sigh
1	please come back to australia taylor i missed going to sydney concert as i was sick with bronchitis
1	i really need to stop checking my facebook every 3 seconds hoping there s a message from kyle
1	up for dmb dr then slept all day have a fever no big deal but dad could not come down tonight here s hoping for next weekend
1	bear just crunched my leg
1	should have turned me into muffin
1	no c amp o youtube video at least not today
-1	waiting for the ipod touch 3 0 jailbreak for pc to come out itouch4life said it s not gonna be out today
-1	what are you two up to ah shit miguel s gone i wonder if he blames obama for twitter laugh out loud
1	well there goes my hope of seeing a lebron kobe faceoff in the finals good riddance amp good nite
1	it s not fair no one i like tours england
-1	doing homework cannot be bothered putting my psp on ebay as i do not need and i need some money
1	beware atlantic city casinos are not nearly as generous as those in vegas even the enchanted unicorn ate all my monies
-1	poor cameron the hills
1	its over 4 the cavs my last hope down the drain
-1	i m sorry
-1	i m sure lots of that studio equipment was collected analog stuff that can not be bought anymore seriously condolences
1	sisters left to england so i m taking her room haha major cleaning to be done especially the bathroom
1	on w northrup but its pretty much all gone laugh out loud
-1	god i m still sad i wanted to go to the jonas brothers show in london i d kill to see the jonas brothers and mcfly playing together
1	why does it always rain in england even when its supposed to be summer
-1	me dislikes idc abt sweet home alabama being ripped off but the werewolves of london ruining makes me sad
-1	stupid movies we watched mirrors ugggggh stooopeeed rip off
1	that s was i was thinking shit hope he does
-1	watching the cavs get their butts kicked by orlando
-1	i thought paulo was tomorrow but i did have a grand day in ayr now i have 3rd degree burns and most likely skin cancer
1	you re in wolverine now i know i m never gonna receive a twitter reply or get to meet you   during my vegas trip this year
-1	about to lose a respected friend to cancer
-1	laid around too much today now my head hurts
1	ok baby damn son just ate the last piece sorry
1	too busy to see me in london this evening what is a boy to do
1	splitting headache seriously it feels like the left side of my head is going to fall off at this point i kind of wish it would
-1	yeah last year we had to put lucky a rescue to sleep due to cancer as well very sorry to hear about benny
-1	oh my god i hate missing dr oz on oprah
-1	very upsetting day today found out my boxer has cancer i wish dogs could live as long as humans
1	xboxmafiya its cool i let my hopes get 2 high thinkin he was gunna make it to my graduation so im kinda bummed
1	oh my god i am sooo sleepy driving 2 my clinical externship site starbucks here she comes
1	ill tell ya the story later not a good day and ill be workin for like three more hours
-1	just got the red ring of death on xbox360 second time it s happened well there goes playing ghostbusters
-1	tried to upload 130 pics thru iphone flickit app epic fail
-1	i got a realy bad headache
-1	i need tickets to see taylor swift if only i could live closer to a big city i would have so much more of an opportunity college poor
1	back in england missin my vegas friends
-1	sad about kutner being killed off my fav show house
1	no more lebron
-1	i want mcdonalds but the stupid lady on the line said their stupid people are busy
-1	my xbox live is not working either
1	aww denver nuggets you tried better luck next time darn lakers
1	but what i really want is my old bass back
1	think i ve got hayfever
1	missing my best friends forever watching home and away it reminds me of her and me we lt 3 it shout out to you   courts
1	good afternoon twerts i m satying at home thanks to the fever and the rashes
1	and then an overlay of a pic of her face bleeding in the style of those obama hope posters
-1	ugggh i feel you i m getting sick now too burning throat feverish booooo
-1	i think im slowwly gettin addicted to facebook im such a book face laugh out loud what the fuck much
-1	so disappointed in the game i thought this was lebron s year the playoffs will not be the same for me
-1	us sydney siders are bummed with no show so sad i could not make melbourne
-1	when ever i wear a headband i end up with a headache
-1	not good cavs lost ughhh
-1	i hate when that happens
1	no s well for dani s house yeah but for my new house no
1	i wana go back to london tooooooooo
-1	the fucking mcdonalds lady made my drink wrong ugh now to suffer without coffee
1	waaa disconnected ako sa gmail dad s chatting with me pa naman nasa canada kasi siya ngayon
1	game s over screw the lakers
-1	na not till we drive sydney to bris vegas the week after gay work
1	hmm im usually dead right about night ugh skool monday looong spring easter break ugh no more oprah ellen or kathie lee and hoda
1	youtube is being as sporadic as twitter right about now
1	xbox live is down
-1	sleep time tomorrow is gonna suck
-1	gah i hate it when my children get a fever in the summer stupid bugs stupid weather
1	just lost 160
-1	sad that the feet of my macbook just fell off sad that the feet of my macbook just fell off
-1	london had to get five shots today i felt terrible were both miserable him from the shots me from my root canal
1	kinda bummed the redwings pre game show is on and i can not watch taylor swift s dateline show
1	tomorrow is celebrity day i was going to be taylor swift a dress and cowboy boots but i have a field trip
1	is home from sydney but did not bring back any doughnuts
1	just got home from watching michigan state get tromped
1	wondering where ipod cable has vanished to wanted to add music but stymied bother it has a safe place amp is always there except 2day
-1	the mcdonalds drivethrough kid really wants to be hardcore how unfortunate
-1	i forgot to mention that last night i dreamt oprah sent a photographer to kill toiletface and succeeded i cried so hard in the dream
-1	why is my psp always dead when i want to use it
1	oh i know how you feel i took a leap of faith and asked taylor swift to be my bffl she did not reply
1	awesome corporate housing took away my modem and gave me an air card for the summer no xbox live
1	is this a joke i can not find them
1	xbox live still down
-1	late night snack glass of oj be  c i m quot down with the sickness quot then back to sleep ugh i hate getting sick
-1	yo f ck this game cavs done pissed me off for the night finna write some music and go get intoxicated at the club
-1	i know how you feel it had the same effect on me its the 3rd anniversary of my mums death to cancer tomorrow kisses
1	back to single mom guess that means cereal mcdonalds and cookies for dinner again
1	facebook is being a tard i can not get a hold of my cousin and do not want to go out alone cause that s no fun
1	watching old videos of dance team and such makes me miss it
-1	sadly though i ve never gotten to experience the post coitus cigarette before and now i never will
-1	mcdonaldss and i wish i were tough enough to do mma
-1	so hungry i wanna eat mcdonalds
-1	i had on my page for sooooo long until it got deleted sad day in history
1	laugh out loud wish they understood daylight savings has ended though and breakfast is an hour later they keep waking the kids up too
1	stupid arranged marriages i ll convert so you can marry me love you
1	xbox live is down o well i guess i will jus have to play my ps3 then
-1	nasa shuttle endeavour launch scrubbed engineers unable to fix hydrogen leak what via crud
1	i do not like lukewarm showers
1	spring break in plain city it s snowing
1	i kno right i really want d lebron amp mo 2 play the lakers
1	hey quick q what was the iphone general gps map app you recommended totally eludes my feeble brain at the moment
1	feeling lost naked and confused just kidding sort of no iphone for me
-1	no chance of that here youtube and all networking sites are blocked can not even get onto flickr at work anymore
1	slow submitted many resumes but not alot of work in my field right now mcdonalds maybe
-1	relay for life cancer walk today what a great cause well of course it was followed by some small town drama not cool
1	ahhhghhh they do not dance no mo all they do is dis
1	are  i p to lebron kobe puppet commercials
1	my xbox just died
1	it was a quot wish i had someone to bring me starbucks quot however i do have something for you here if that makes you better
-1	but tht s annoying amp definitely not bitchy enough he def broke like everything in me he prolly does not even kno oct 5
1	i am too think it might be something in the air today i want to go shopping specifically to yours coveting pretty things
-1	what about me sorry drunk in vegas is bad
-1	damn i left town and forgot the charger for my iphone major
-1	the sky is green raining hard and lightening flashing every 3 seconds i wanna be back in seattle where rain is not life threatening
1	hope your headache stop soon i m about 2 die i miss maryjane so much that was my boo laugh out loud
1	trying to get my ipod to work
1	is stucked in paris and can not even travel into france for work
-1	what the fuck not kutner oh i m so pissed house i mean really what the fuck
-1	facebook is boreeeeeeeeeeeeeeeeeeeng
-1	ooo starbucks damn for me not having radio 1 on though
1	i got my fone my ipod and my comp lifes almost good theres just one thing mising my girlfriend and i wuld trade evrythng to be  with her
-1	poor lebron i think he s going to be an even stronger force next year
1	my iphones are named after horses seabiscuit was just retired for giacomo
1	the hills wont be the same without you lauren i am in sydney australia and i think i will stop watching
-1	heheh true but the bulk is ps2 really sorry no xbox
1	i still can not find my keys
1	noooooooo there are clips missing on youtube
-1	currently trying to get to level ten on this vampire thing still wishing my damn psp would work have to wait til monday to get it fixed
1	why do other pet care people try to run others out of business or send suspicious e mails fishing for info
1	can not go on facebook because for the first time in 5 1 2 years someone change my password oh well i ll explore other apps now
1	i confess i did not know that about nasal sprays thanks i know the science bit but sometimes forget to apply it
-1	broadband plan a massive broken promise via www diigo com tautao still waiting for broadband we are
-1	laugh out loud they are some emotional ass men oh my god all this late night eating both of us are broke
1	is watching a sobering oprah covering staggering new homelessness in sacramento wow
-1	going to sound vain but running out of my fav lip gloss
1	blegghhhh i have to go to work
-1	i ve had a headache for 2 days and it will not go away
-1	sigh broken dreams there s alot of obama look alikes it s still possible laugh out loud
1	a bit of poker tonight 45 man 6 50 sng i came in 4th trip to vegas next week might not happen
1	all good xbox 360 news from e3 but i m bummed that we have to wait until fall for the nxe updates
-1	got headache fever i can not go anywhere because i m sick
1	facebook just froze firefox
-1	i think germany is boring when i grow up i would move to england or canada
1	i m torn between a palmpre and iphone 3g s the keyboard on the pre is too small for my hands help
-1	twitter hates us both then
1	its 7 40 am feeding our boy richie has a fever my poor love baby
-1	i m so sorry the youtube video you accidentally deleted was the dance video one i was just about to watch it again
1	i wish i did not live so far away from central london
-1	my iphone i dead
-1	psp 3000 is hacked i always wonder why the fuck i sold mine oh i know because it was white and i thought that it was ugly for a psp
1	gutted that our trip to london never happened maybe another time
1	now on park and ride bus back to my car but have not got my ipod today
-1	oh burning up this is not good fever
1	i never found her everytime i click on her twitter thing through your myspace it goes to some dude s page
1	i am officially banning godaddy com from my comp my head hurts from the small print and i wasted 10 that could ve happily gone to boba
-1	morning princess i could not find your youtube i was sad
1	i really wanna listen to some taylor swift right now but all my cds are in my car at my pare nots house since i borrowed moms car
-1	i watched the previews that they ve been playing way too much it looks really bad stop watching it haha
-1	yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to
-1	where the hell is my damn picture messaging for my iphone
-1	poor you gina does not let me sleep at all let alone on her arm
1	oh my god oh my god good luck i ve been through the oprah process myself but it ended in disappointment
-1	ugh i feel like a train wreck i swear i did not do an all nighter but i do feel like i did starbucks here i come
1	was gonna play guitar hero with prince charming on xbox live but buttface dad said no
1	no london outing this time unfortunately got weddings and family commitments to attend to next time i hope
-1	quot last show in brazil quot read this is so sad
1	sat in bed mcfly songs still on and playing on psp
1	jogging is not really that cool especially if you ve got a fever
1	iphone battery died learnt from last time and now charging via my mba rather than my clock radio
-1	i have such a headache
1	tweet something damn it and hang out with me please
-1	horrible headache and i m sad cause i just took my last pain pill
-1	i hate to see the spartans so sad
1	i want to play i need to finally break down and get an xbox 360
1	i wished i would not be so tired and with headache no interest in going drinking or anything life sucks
1	no more lebron kobe commercials
-1	damn really bad headache from early morning
1	123 more days until i get to see taylor swift in concert thats way to long
1	damm back to school tomorrow
1	hugs honey i wish i was going to one of the shows this year it does suck a lot at least nowadays we got youtube lt 3
1	awww wish i could go but its in sydney
-1	is pissed that england won 4 0 and i did not get 2 watch it
-1	worried about my kitty ashes think he has a fever keeps sneezing and he feels hott
-1	poor mavs and yao s out makes the lakers job easier pity
1	i am listing more items on ebay to sell takes forever meanwhile coleman is watching the hills season premier without me
1	that ain t fun
-1	i think i m having fever
-1	an empty rum barrel is a sad rum barrel shakes head the horror the horror
1	is in sydney on wednesday for training not really looking forward to work tommorow
-1	a colleague from thailand i ve worked with many times and has been suffering from cancer passed away last night crying on train
-1	all ready 4 hospital in the morning may the cancer fight begin
-1	playing call of duty world at war on single player because xbox live is down
-1	what i tried to say was it seems like the people of facebook do not agree i guess i fail cries
-1	facebook is stuck on stupid
1	i eat mcdonalds way too much
-1	going to a funeral memorial service ugh i wish we would find a cure for cancer already
1	happy to have my solar drawing on the sun has now left the irish skies usual clouds are back
-1	tahnee and lola are defs my favs im an addict and have to get my hit from youtube though apt block does not have cable
1	waiting for the denver game to come on but i do not think their gonna win it lakers suck laugh out loud p
-1	its so sad about his bro he has cancer my lt 3 goes out to him this song is gonna make me cry
1	i want to play some xbox but my father is watching tv and downstairs my brother is playing some crappy game
-1	burned his hand on the grill at mcdonalds i guess it will be harder to finger dick hungry girls tonight
-1	waiting at the airport for my ride while i get harassed by 2 men trying to sell me ugly hats why me i just want to sleep
-1	trimmed the fat on safari sketch runs on the iphone slowly time to optimize draw calls
-1	e news breaking farrah fawcett has died of cancer at age 62
-1	but i m useless if i do not sleep it s not fair i want all the fun as well
-1	y is kearth 101 riddled with cancer commercials kinda depressing
1	grr not down to go to school today
1	seating here helping my baby with his papers well he is forcing me too seat with him im sleepy
-1	my fever is gone now i m just trying to get my energy back i sweated and coughed so much i m drained
-1	coke zero mobile site broken on iphone anyway
1	not happy about england being knocked out of t20
-1	what s bothering me the most are the rnc convention images stuck in my head the crowd mocking obama for his com service
1	i m not even going to check i know we do not have any if only mcdonalds was down the road
-1	retweeting reuters actress farrah fawcett dies from cancer age 62 spokesman
1	which is pretty anti memorial tattoos but for all but the strictest there s no official ban just disapproving family
1	hey how much friends have you got on xbox cause your friends list is full it would not let me add you
1	i want to go to promote gear and groove but unfornately no ride there i may be  going to the one in anaheim in may though
1	is feeling alittle better but is in a hayfever craze
1	another good wifi sucked tho usually motivation for the nerd in me to socialise but i actually had a lot of work to do
1	why do i have to be at work on what is probably going to be the nicest day of the year in seattle
-1	headache worst thing in the world hate it
1	in the airport getting ready to leave vegas
-1	fever is on the up and up
-1	struggling with eam law
-1	i want to live in london so bad
1	8 from 8 england are heading for defeat
1	now the lead is 16 4th quarter bout to start and nother freaking kobe vs lebron commercial dnt seem like that s gnna happen
1	so no lebron and kobe matchup this year
-1	studying history in starbucks so cold and nervous
-1	i have a nasty headache must be rain heading to worcester 2night could also be because it s my 1st full day back at work since sunday
-1	cooperstown and the wedding were nice but my grandfather got very  sick very  quickly cancer is everywhere they are making him comfortable
-1	does not has it to sell in brazil i m cryinggg
-1	still mulling over the lionhead demo from xboxe3 smells like skynet gt lt not long before our consoles start fighting back
1	laying in bed with no voice
1	basically and have said never cheat on your girl and then put a link up but bb youtube
1	i work sunday so i gota watch the lakers ownin at work i wish i could have drank a beer to toast with them
-1	ugh just had mcdonalds yuck need to work out now likin the miserable rain outside boo hoo
-1	as i read a few minutes ago the visit of obama in dresden is only an accommodation to merkel german chancellor no touristic program
1	down in seattle for the weekend will have to miss canucks outsider will try and tune in though
-1	been ill for two days but i have now got xbox live so if you wanna add me tell me
1	oops my iphone said it lost connection did not mean to duplicate
1	is missing playing my trumpet
-1	at home and bored as hell the lakers 2 2
1	i m having seattle withdrawls
1	28 days without rain in seattle that had to end today
1	i m doing another move back to seattle over the next couple weeks i miss everyone and music
-1	mcdonalds can blow me overcharging set of wankers that fucked up my order and put on extra things i did not ask for
1	hey radio staion the 101 3 one dnt work for sydney it just flick 2day fm playing im on a boat
-1	i have a headache
-1	has a mild left inner ear infection and its got this irritating quot blocked quot feeling since sunday
1	i m tweetless without miphone can not wait for the new one which is shipping from china
1	after seeing ronan s latest update i wish i was in london right now
1	no internet at home have to drive into to use internet because of builders
-1	im lonely keep me company 22 female california
-1	damn the cavs lost i lost sum chippaz
-1	can not finish my damn homework fifty more questions to go i want to play xbox
1	just woke up an already have written some e mail i ve to go early at university today as i have to teach at 8 30 am
1	got a fever and this ain t the disco kind
1	ok you guys are just too adorable you should have given us notice so we could have maybe met you in seattle
1	i really want an iphone but i have to pay a few things off first why do i have to be so dang responsible
-1	do not be too bummed saw it imax sydney largest in the world amp felt it was too big action seqs were all a blur to me
1	keeping my fingers crossed for my buddy he is not feeling well
1	yes someone has not been reading my posts properly
1	i miss him so much sosososo much i wanna be in sydney
-1	just waking up feeling really tired does hayfever exist outside the uk or it it a pollution thing in england never had it in cyprus
-1	i just saw that they found that tracy girl in a piece of luggage how fucking terrible
1	watching uruguay brazil we need a miracle
-1	i could not buy any openhacklondon for you because you can not even afford one woe
1	i would like to install iphone 3 0 but phone is with the insurance company with a huge crack in the screen
1	just realised i have s psp in my bag can not play it now though
1	i hope microsoft have fixed xboxlive marketplace this morning last night i was having 0 luck with it i want to play samandmax
-1	unfortunately one of those moments was not a giant squid monster
1	hit up gameworks and a movie in downtown seattle went down to pike place market but it was closed
-1	i miss you twitter my phone broke now i m using a stupid nokia phone ughhh i miss my advance phone
1	laugh out loud i said the cavs deserve to be in the finals but thanks for banging on me anyways
-1	a king sized bed is nice but sad and lonely with no hubby puppy or kitty i am over this whole conferenceing thing
-1	hurry up home im dying with no youtube
1	laugh out loud only a psp had a game boy but my cousin lost it amp theres a n64 around
1	good morning everyone it is such a beautiful day here in new england
1	hey guess was the lakers won and kobe is mvp just thought i would tell ya haha
